example,split,action_x,action_y,edge_count_before,edge_count_after,births,deaths
1796,contact_chain_transfer,15.5994,4.6029,0.0,0.0,0.0,0.0
1797,contact_sensor_noise_burst,17.0134,-3.3126,0.0,0.0,0.0,0.0
1798,contact_chain_transfer,19.3284,-0.7989,0.0,0.0,0.0,0.0
1799,fixture_near_wall_jam,6.3830,1.6177,0.0,0.0,0.0,0.0
1800,combined_stress,5.5483,-2.4407,0.0,0.0,0.0,0.0
1801,pocket_relocation,8.2538,-9.3225,0.0,0.0,0.0,0.0
1802,actuator_limit_chain,20.2622,2.0774,0.0,0.0,0.0,0.0
1803,actuator_limit_chain,5.5582,0.4771,0.0,0.0,0.0,0.0
1804,combined_extreme_stress,13.5212,-5.6788,0.0,0.0,0.0,0.0
1805,combined_stress,13.9769,7.6803,0.0,0.0,0.0,0.0
1806,friction_mass_shift,-1.2204,-7.9667,0.0,0.0,0.0,0.0
1807,combined_extreme_stress,9.1461,-0.5392,0.0,0.0,0.0,0.0
1808,friction_mass_shift,13.4297,7.5487,0.0,1.0,1.0,0.0
1809,combined_extreme_stress,25.9385,-2.0151,1.0,1.0,0.0,0.0
1810,nominal_push_to_pocket,0.9481,11.3109,0.0,0.0,0.0,0.0
1811,friction_mass_shift,0.1004,9.6029,0.0,0.0,0.0,0.0
1812,combined_stress,5.2871,-0.7196,0.0,0.0,0.0,0.0
1813,actuator_limit_chain,-1.8995,-7.3988,0.0,0.0,0.0,0.0
1814,fixture_near_wall_jam,8.7865,7.9366,0.0,0.0,0.0,0.0
1815,combined_stress,13.1847,8.4414,0.0,0.0,0.0,0.0
1816,combined_extreme_stress,24.7775,-1.1635,0.0,0.0,0.0,0.0
1817,friction_mass_shift,21.7517,-1.0123,0.0,0.0,0.0,0.0
1818,friction_mass_shift,7.9795,3.8367,0.0,0.0,0.0,0.0
1819,delayed_topology_transition,6.5053,-1.0686,0.0,0.0,0.0,0.0
1820,combined_stress,17.8244,-0.2354,0.0,0.0,0.0,0.0
1821,combined_stress,17.6289,6.7847,0.0,0.0,0.0,0.0
1822,nominal_push_to_pocket,22.9059,0.4912,0.0,0.0,0.0,0.0
1823,contact_chain_transfer,9.9321,-11.2764,0.0,0.0,0.0,0.0
1824,delayed_topology_transition,7.5995,10.6152,0.0,0.0,0.0,0.0
1825,fixture_topology_shift,1.9749,11.0081,0.0,0.0,0.0,0.0
1826,fixture_topology_shift,0.5064,-6.9518,0.0,0.0,0.0,0.0
1827,contact_sensor_noise_burst,16.5371,-0.5751,0.0,0.0,0.0,0.0
1828,actuator_limit_chain,22.6220,-1.5562,0.0,0.0,0.0,0.0
1829,fixture_near_wall_jam,11.0036,-12.8918,0.0,0.0,0.0,0.0
1830,contact_sensor_noise_burst,25.9009,1.3337,0.0,1.0,1.0,0.0
1831,actuator_limit_chain,16.6265,1.9327,0.0,0.0,0.0,0.0
1832,nominal_push_to_pocket,-0.6226,-10.1878,0.0,0.0,0.0,0.0
1833,combined_stress,8.5710,-11.6112,0.0,0.0,0.0,0.0
1834,fixture_near_wall_jam,17.5702,0.4996,0.0,0.0,0.0,0.0
1835,combined_stress,7.9870,10.0950,0.0,0.0,0.0,0.0
1836,fixture_near_wall_jam,18.9682,-1.8191,0.0,0.0,0.0,0.0
1837,contact_sensor_noise_burst,11.0993,10.7171,0.0,0.0,0.0,0.0
1838,actuator_limit_chain,1.5845,-8.3122,0.0,0.0,0.0,0.0
1839,combined_stress,2.8365,7.7652,0.0,0.0,0.0,0.0
1840,delayed_topology_transition,17.9431,-1.4221,0.0,0.0,0.0,0.0
1841,pocket_relocation,12.3601,-5.8366,0.0,0.0,0.0,0.0
1842,friction_mass_shift,-3.3049,7.4545,0.0,0.0,0.0,0.0
1843,combined_stress,9.9854,6.7668,0.0,0.0,0.0,0.0
1844,contact_sensor_noise_burst,5.0666,-11.8532,0.0,0.0,0.0,0.0
1845,combined_extreme_stress,15.9055,1.1979,1.0,1.0,0.0,0.0
1846,nominal_push_to_pocket,0.2173,-11.7264,0.0,0.0,0.0,0.0
1847,contact_chain_transfer,1.7232,-9.2888,0.0,0.0,0.0,0.0
1848,contact_chain_transfer,2.7994,10.2830,0.0,0.0,0.0,0.0
1849,fixture_near_wall_jam,21.0853,-1.7910,0.0,0.0,0.0,0.0
1850,pocket_relocation,9.9212,0.9989,0.0,0.0,0.0,0.0
1851,nominal_push_to_pocket,16.7174,-0.8678,0.0,0.0,0.0,0.0
1852,fixture_topology_shift,8.8793,7.6772,0.0,0.0,0.0,0.0
1853,actuator_limit_chain,18.9112,0.5084,0.0,0.0,0.0,0.0
1854,fixture_topology_shift,6.8456,12.6535,0.0,0.0,0.0,0.0
1855,delayed_topology_transition,21.9462,-0.3008,0.0,0.0,0.0,0.0
1856,friction_mass_shift,0.0916,10.6551,0.0,0.0,0.0,0.0
1857,friction_mass_shift,7.9738,-8.8600,0.0,0.0,0.0,0.0
1858,fixture_topology_shift,17.0635,0.7651,0.0,1.0,1.0,0.0
1859,friction_mass_shift,23.8222,0.8945,0.0,0.0,0.0,0.0
1860,nominal_push_to_pocket,16.6194,0.4705,0.0,1.0,1.0,0.0
1861,delayed_topology_transition,12.9657,-6.0158,0.0,1.0,1.0,0.0
1862,fixture_near_wall_jam,8.1005,-0.8918,0.0,0.0,0.0,0.0
1863,nominal_push_to_pocket,21.1021,-1.1186,0.0,0.0,0.0,0.0
1864,fixture_topology_shift,24.1256,-5.2585,0.0,0.0,0.0,0.0
1865,friction_mass_shift,5.3481,-1.5387,0.0,0.0,0.0,0.0
1866,friction_mass_shift,9.8318,-3.6380,0.0,0.0,0.0,0.0
1867,friction_mass_shift,7.1513,2.9007,0.0,0.0,0.0,0.0
1868,pocket_relocation,11.9758,-10.1032,0.0,0.0,0.0,0.0
1869,distractor_contact,-1.7010,12.9641,1.0,1.0,0.0,0.0
1870,contact_chain_transfer,15.6655,-6.4821,0.0,0.0,0.0,0.0
1871,combined_stress,16.9771,-7.2719,0.0,0.0,0.0,0.0
1872,fixture_near_wall_jam,-0.4082,8.0613,0.0,0.0,0.0,0.0
1873,friction_mass_shift,0.1249,7.6367,0.0,0.0,0.0,0.0
1874,combined_stress,0.3445,-9.0128,0.0,0.0,0.0,0.0
1875,actuator_limit_chain,15.7147,1.3517,0.0,0.0,0.0,0.0
1876,combined_extreme_stress,8.6435,-14.1951,1.0,1.0,0.0,0.0
1877,contact_sensor_noise_burst,23.3701,2.0821,0.0,0.0,0.0,0.0
1878,fixture_near_wall_jam,4.1037,-0.7359,0.0,0.0,0.0,0.0
1879,contact_sensor_noise_burst,-4.7788,9.8982,0.0,0.0,0.0,0.0
1880,distractor_contact,10.8885,-10.7022,1.0,1.0,0.0,0.0
1881,contact_sensor_noise_burst,21.3634,-2.7372,0.0,0.0,0.0,0.0
1882,distractor_contact,16.9943,2.4013,1.0,1.0,0.0,0.0
1883,combined_stress,8.6791,11.2795,0.0,0.0,0.0,0.0
1884,fixture_topology_shift,15.7827,10.9719,0.0,0.0,0.0,0.0
1885,distractor_contact,4.5614,0.7916,0.0,0.0,0.0,0.0
1886,fixture_topology_shift,14.0353,-4.6660,0.0,0.0,0.0,0.0
1887,combined_extreme_stress,23.9592,0.2293,0.0,0.0,0.0,0.0
1888,actuator_limit_chain,1.4411,-6.8048,0.0,0.0,0.0,0.0
1889,combined_extreme_stress,7.1925,0.6900,0.0,0.0,0.0,0.0
1890,friction_mass_shift,3.7595,6.0608,0.0,0.0,0.0,0.0
1891,delayed_topology_transition,2.4135,-10.4793,0.0,0.0,0.0,0.0
1892,fixture_near_wall_jam,0.8710,-7.3718,0.0,0.0,0.0,0.0
1893,friction_mass_shift,12.2260,8.2429,0.0,0.0,0.0,0.0
1894,delayed_topology_transition,1.0691,-7.0065,0.0,0.0,0.0,0.0
1895,fixture_topology_shift,10.3939,2.1576,0.0,0.0,0.0,0.0
1896,actuator_limit_chain,-0.1779,10.9195,0.0,0.0,0.0,0.0
1897,delayed_topology_transition,15.2664,0.1918,0.0,0.0,0.0,0.0
1898,distractor_contact,18.2942,9.4998,1.0,1.0,0.0,0.0
1899,actuator_limit_chain,9.0140,5.7233,0.0,0.0,0.0,0.0
1900,combined_stress,6.3833,6.5868,0.0,0.0,0.0,0.0
1901,delayed_topology_transition,-1.0348,-11.0902,0.0,0.0,0.0,0.0
1902,friction_mass_shift,-0.3609,-8.6267,0.0,0.0,0.0,0.0
1903,nominal_push_to_pocket,4.3998,-1.8550,1.0,1.0,0.0,0.0
1904,combined_stress,1.1887,-12.8708,0.0,0.0,0.0,0.0
1905,distractor_contact,6.0862,-10.1573,0.0,0.0,0.0,0.0
1906,contact_sensor_noise_burst,13.0104,7.1661,0.0,0.0,0.0,0.0
1907,nominal_push_to_pocket,1.7137,-8.9298,0.0,0.0,0.0,0.0
1908,actuator_limit_chain,9.2263,10.7876,0.0,0.0,0.0,0.0
1909,friction_mass_shift,0.1952,11.8953,0.0,0.0,0.0,0.0
1910,fixture_near_wall_jam,9.7574,-15.6235,0.0,0.0,0.0,0.0
1911,combined_stress,-0.4040,8.9611,0.0,0.0,0.0,0.0
1912,nominal_push_to_pocket,2.5137,5.8781,0.0,0.0,0.0,0.0
1913,actuator_limit_chain,10.8895,9.5249,1.0,1.0,0.0,0.0
1914,distractor_contact,4.8350,-0.7895,0.0,0.0,0.0,0.0
1915,contact_sensor_noise_burst,10.4137,-9.6397,0.0,0.0,0.0,0.0
1916,friction_mass_shift,21.5503,-0.4794,0.0,0.0,0.0,0.0
1917,nominal_push_to_pocket,11.6913,4.3278,0.0,0.0,0.0,0.0
1918,fixture_topology_shift,12.1702,4.9599,0.0,0.0,0.0,0.0
1919,fixture_topology_shift,19.0570,3.9467,1.0,0.0,0.0,1.0
1920,delayed_topology_transition,13.0685,8.5631,0.0,0.0,0.0,0.0
1921,distractor_contact,12.4364,9.1301,0.0,0.0,0.0,0.0
1922,friction_mass_shift,9.6547,-11.8878,0.0,0.0,0.0,0.0
1923,actuator_limit_chain,15.5290,7.7970,0.0,0.0,0.0,0.0
1924,fixture_near_wall_jam,-0.9046,6.7624,0.0,0.0,0.0,0.0
1925,contact_sensor_noise_burst,14.9069,4.2648,0.0,0.0,0.0,0.0
1926,delayed_topology_transition,10.1137,12.5221,0.0,0.0,0.0,0.0
1927,friction_mass_shift,-3.9220,11.4219,0.0,0.0,0.0,0.0
1928,contact_sensor_noise_burst,5.2667,-8.8144,0.0,0.0,0.0,0.0
1929,contact_chain_transfer,14.6619,-4.2294,0.0,0.0,0.0,0.0
1930,nominal_push_to_pocket,2.7592,-9.6641,0.0,0.0,0.0,0.0
1931,nominal_push_to_pocket,25.3393,-0.0501,0.0,0.0,0.0,0.0
1932,fixture_topology_shift,6.7903,-8.8100,1.0,1.0,0.0,0.0
1933,contact_sensor_noise_burst,17.8791,0.0570,0.0,0.0,0.0,0.0
1934,combined_stress,22.6090,-1.1129,0.0,0.0,0.0,0.0
1935,combined_stress,15.2520,6.1009,0.0,0.0,0.0,0.0
1936,delayed_topology_transition,10.9715,-11.9919,0.0,0.0,0.0,0.0
1937,actuator_limit_chain,6.6791,10.2888,1.0,1.0,0.0,0.0
1938,actuator_limit_chain,7.6403,-8.0391,0.0,0.0,0.0,0.0
1939,delayed_topology_transition,5.3355,-1.3093,0.0,0.0,0.0,0.0
1940,pocket_relocation,20.1310,-0.0648,0.0,0.0,0.0,0.0
1941,actuator_limit_chain,11.7225,-7.6227,0.0,0.0,0.0,0.0
1942,fixture_near_wall_jam,12.5157,10.6941,0.0,0.0,0.0,0.0
1943,contact_sensor_noise_burst,7.7596,-1.9685,0.0,0.0,0.0,0.0
1944,pocket_relocation,14.7558,5.8794,0.0,0.0,0.0,0.0
1945,combined_extreme_stress,20.7982,-0.6128,0.0,0.0,0.0,0.0
1946,nominal_push_to_pocket,11.0837,4.1023,0.0,0.0,0.0,0.0
1947,fixture_topology_shift,16.0166,5.5485,0.0,0.0,0.0,0.0
1948,contact_sensor_noise_burst,19.6280,-2.3716,0.0,0.0,0.0,0.0
1949,actuator_limit_chain,14.0381,0.9825,0.0,0.0,0.0,0.0
1950,combined_extreme_stress,17.4351,1.8587,0.0,1.0,1.0,0.0
1951,friction_mass_shift,-1.8195,-8.8521,0.0,0.0,0.0,0.0
1952,fixture_topology_shift,17.7884,0.7122,1.0,1.0,0.0,0.0
1953,fixture_topology_shift,2.8101,-7.5336,0.0,0.0,0.0,0.0
1954,friction_mass_shift,5.7645,-0.7501,0.0,0.0,0.0,0.0
1955,friction_mass_shift,16.7564,6.9016,0.0,0.0,0.0,0.0
1956,fixture_near_wall_jam,19.5734,0.7374,0.0,0.0,0.0,0.0
1957,delayed_topology_transition,8.2404,9.6773,0.0,0.0,0.0,0.0
1958,contact_chain_transfer,11.1340,7.5902,0.0,0.0,0.0,0.0
1959,combined_extreme_stress,4.1318,-0.5387,0.0,0.0,0.0,0.0
1960,distractor_contact,26.7458,0.4873,0.0,0.0,0.0,0.0
1961,combined_stress,0.3379,8.4191,0.0,0.0,0.0,0.0
1962,contact_chain_transfer,9.8753,9.7185,0.0,0.0,0.0,0.0
1963,fixture_topology_shift,10.1879,12.1613,0.0,0.0,0.0,0.0
1964,friction_mass_shift,-0.7625,11.3190,0.0,0.0,0.0,0.0
1965,actuator_limit_chain,4.8213,-3.5629,0.0,0.0,0.0,0.0
1966,contact_chain_transfer,23.6141,-2.7803,0.0,0.0,0.0,0.0
1967,fixture_topology_shift,15.0375,9.6988,0.0,0.0,0.0,0.0
1968,fixture_near_wall_jam,15.8642,-4.0688,0.0,0.0,0.0,0.0
1969,combined_stress,9.4925,8.6660,0.0,0.0,0.0,0.0
1970,distractor_contact,-1.2559,-7.4967,0.0,0.0,0.0,0.0
1971,contact_chain_transfer,13.4666,8.5304,0.0,0.0,0.0,0.0
1972,nominal_push_to_pocket,-2.9271,7.5347,0.0,0.0,0.0,0.0
1973,fixture_near_wall_jam,7.9647,-8.2872,0.0,0.0,0.0,0.0
1974,delayed_topology_transition,2.7923,-11.2292,0.0,0.0,0.0,0.0
1975,delayed_topology_transition,14.7602,-2.9680,1.0,1.0,0.0,0.0
1976,nominal_push_to_pocket,14.4921,-2.3972,0.0,0.0,0.0,0.0
1977,friction_mass_shift,17.4525,-0.9844,0.0,0.0,0.0,0.0
1978,distractor_contact,8.4467,8.1239,0.0,0.0,0.0,0.0
1979,combined_stress,-3.8697,-8.0692,0.0,0.0,0.0,0.0
1980,combined_stress,-0.2496,8.2846,0.0,0.0,0.0,0.0
1981,fixture_near_wall_jam,22.6721,-1.9211,0.0,0.0,0.0,0.0
1982,combined_stress,-1.6863,9.8120,0.0,0.0,0.0,0.0
1983,combined_stress,23.9953,0.8106,0.0,0.0,0.0,0.0
1984,combined_extreme_stress,9.5213,8.8265,0.0,0.0,0.0,0.0
1985,fixture_topology_shift,1.4925,12.6063,0.0,0.0,0.0,0.0
1986,distractor_contact,9.8849,-8.3336,0.0,0.0,0.0,0.0
1987,distractor_contact,20.0622,-2.7084,0.0,0.0,0.0,0.0
1988,fixture_near_wall_jam,0.0372,-9.8654,0.0,0.0,0.0,0.0
1989,fixture_topology_shift,16.0407,7.2453,0.0,1.0,1.0,0.0
1990,distractor_contact,-0.9655,-8.6812,0.0,0.0,0.0,0.0
1991,combined_stress,0.0897,10.9639,0.0,0.0,0.0,0.0
1992,contact_chain_transfer,1.1406,-8.5128,0.0,0.0,0.0,0.0
1993,contact_sensor_noise_burst,14.5159,-7.3929,0.0,0.0,0.0,0.0
1994,pocket_relocation,2.6121,8.3215,0.0,0.0,0.0,0.0
1995,actuator_limit_chain,5.8147,-0.1149,0.0,0.0,0.0,0.0
1996,combined_extreme_stress,0.5724,-1.5285,0.0,0.0,0.0,0.0
1997,actuator_limit_chain,6.7102,8.6822,0.0,0.0,0.0,0.0
1998,contact_chain_transfer,13.1451,-3.9451,0.0,0.0,0.0,0.0
1999,contact_chain_transfer,1.5624,-5.3078,0.0,0.0,0.0,0.0
2000,combined_extreme_stress,9.1108,1.1221,0.0,0.0,0.0,0.0
2001,combined_extreme_stress,0.9946,-10.2831,0.0,0.0,0.0,0.0
2002,contact_chain_transfer,11.4374,5.5787,0.0,0.0,0.0,0.0
2003,combined_stress,11.1825,5.2038,0.0,0.0,0.0,0.0
2004,combined_extreme_stress,15.9789,-2.8166,0.0,0.0,0.0,0.0
2005,combined_extreme_stress,9.4299,-9.0310,1.0,1.0,0.0,0.0
2006,contact_chain_transfer,15.3426,-8.5053,0.0,0.0,0.0,0.0
2007,combined_stress,22.2011,4.5900,0.0,0.0,0.0,0.0
2008,combined_extreme_stress,20.8033,-0.9153,1.0,1.0,0.0,0.0
2009,combined_extreme_stress,9.7082,5.4821,0.0,0.0,0.0,0.0
2010,nominal_push_to_pocket,14.9939,-6.2732,0.0,0.0,0.0,0.0
2011,combined_extreme_stress,20.9300,-1.3494,0.0,0.0,0.0,0.0
2012,delayed_topology_transition,15.7552,8.8618,0.0,1.0,1.0,0.0
2013,actuator_limit_chain,11.5248,12.8639,0.0,0.0,0.0,0.0
2014,combined_stress,5.8532,-4.2748,0.0,0.0,0.0,0.0
2015,combined_extreme_stress,8.9433,5.1312,0.0,0.0,0.0,0.0
2016,contact_chain_transfer,16.6837,6.9489,0.0,0.0,0.0,0.0
2017,fixture_topology_shift,14.6279,-4.0352,0.0,0.0,0.0,0.0
2018,contact_sensor_noise_burst,6.7401,-1.4735,0.0,0.0,0.0,0.0
2019,nominal_push_to_pocket,13.4618,-0.6499,0.0,0.0,0.0,0.0
2020,distractor_contact,3.5100,2.3534,0.0,0.0,0.0,0.0
2021,pocket_relocation,15.8271,0.8255,0.0,0.0,0.0,0.0
2022,fixture_topology_shift,24.0100,-1.0423,0.0,0.0,0.0,0.0
2023,contact_chain_transfer,5.6798,-0.3247,0.0,0.0,0.0,0.0
2024,fixture_topology_shift,13.1320,-6.7934,1.0,0.0,0.0,1.0
2025,combined_stress,16.9992,-1.7718,0.0,0.0,0.0,0.0
2026,fixture_topology_shift,18.1150,-0.6267,1.0,0.0,0.0,1.0
2027,distractor_contact,3.1120,7.2779,0.0,0.0,0.0,0.0
2028,friction_mass_shift,19.4890,1.4460,0.0,0.0,0.0,0.0
2029,pocket_relocation,19.6110,-3.5452,0.0,0.0,0.0,0.0
2030,combined_stress,-0.8007,8.1172,0.0,0.0,0.0,0.0
2031,distractor_contact,-0.1315,-8.6539,0.0,0.0,0.0,0.0
2032,combined_stress,-0.1411,-9.1373,0.0,0.0,0.0,0.0
2033,fixture_topology_shift,16.3198,0.3298,0.0,0.0,0.0,0.0
2034,pocket_relocation,7.9373,0.5162,0.0,0.0,0.0,0.0
2035,nominal_push_to_pocket,16.5108,-8.7058,0.0,0.0,0.0,0.0
2036,actuator_limit_chain,-0.8909,-7.1078,1.0,1.0,0.0,0.0
2037,nominal_push_to_pocket,7.7477,9.9119,0.0,0.0,0.0,0.0
2038,pocket_relocation,0.8516,-13.1062,0.0,0.0,0.0,0.0
2039,distractor_contact,2.1485,-7.5565,0.0,0.0,0.0,0.0
2040,contact_sensor_noise_burst,18.3846,-5.4328,0.0,0.0,0.0,0.0
2041,combined_extreme_stress,12.7700,6.4635,0.0,0.0,0.0,0.0
2042,fixture_topology_shift,16.9918,-6.8540,0.0,0.0,0.0,0.0
2043,fixture_topology_shift,5.7438,1.1162,0.0,0.0,0.0,0.0
2044,nominal_push_to_pocket,14.6563,4.6043,0.0,0.0,0.0,0.0
2045,combined_extreme_stress,9.5923,8.8503,0.0,0.0,0.0,0.0
2046,combined_stress,16.8562,8.5799,0.0,0.0,0.0,0.0
2047,friction_mass_shift,14.9605,9.2851,0.0,0.0,0.0,0.0
2048,nominal_push_to_pocket,11.4894,5.5968,0.0,0.0,0.0,0.0
2049,fixture_near_wall_jam,0.0082,-11.0646,0.0,0.0,0.0,0.0
2050,combined_extreme_stress,0.0993,-9.8257,0.0,0.0,0.0,0.0
2051,distractor_contact,10.7909,5.4067,0.0,0.0,0.0,0.0
2052,fixture_topology_shift,7.8417,8.2529,0.0,0.0,0.0,0.0
2053,combined_stress,15.5936,4.6406,0.0,0.0,0.0,0.0
2054,distractor_contact,4.9300,-0.4432,0.0,0.0,0.0,0.0
2055,nominal_push_to_pocket,2.4142,6.4559,0.0,0.0,0.0,0.0
2056,nominal_push_to_pocket,-0.4106,7.8334,0.0,0.0,0.0,0.0
2057,contact_sensor_noise_burst,15.3899,8.5265,0.0,0.0,0.0,0.0
2058,distractor_contact,11.9862,-7.0506,0.0,0.0,0.0,0.0
2059,pocket_relocation,12.9698,-8.0948,0.0,0.0,0.0,0.0
2060,pocket_relocation,21.6333,0.3900,0.0,0.0,0.0,0.0
2061,contact_chain_transfer,15.2263,-7.9743,0.0,0.0,0.0,0.0
2062,delayed_topology_transition,14.9757,5.5029,0.0,0.0,0.0,0.0
2063,friction_mass_shift,13.7264,8.4175,0.0,0.0,0.0,0.0
2064,fixture_topology_shift,17.2984,-7.4103,0.0,0.0,0.0,0.0
2065,fixture_topology_shift,7.1893,-9.6720,0.0,0.0,0.0,0.0
2066,pocket_relocation,8.3289,-9.1629,0.0,0.0,0.0,0.0
2067,combined_extreme_stress,7.2827,-1.3214,0.0,0.0,0.0,0.0
2068,distractor_contact,18.7860,-4.1813,1.0,0.0,0.0,1.0
2069,contact_sensor_noise_burst,14.1545,-7.6637,1.0,0.0,0.0,1.0
2070,actuator_limit_chain,-0.7140,-6.6361,0.0,0.0,0.0,0.0
2071,contact_chain_transfer,12.9217,-6.4216,0.0,0.0,0.0,0.0
2072,contact_chain_transfer,-0.8018,-5.9931,0.0,0.0,0.0,0.0
2073,contact_sensor_noise_burst,5.8851,-1.2173,0.0,0.0,0.0,0.0
2074,friction_mass_shift,-2.5562,-9.4248,0.0,0.0,0.0,0.0
2075,delayed_topology_transition,7.7098,9.3039,0.0,0.0,0.0,0.0
2076,pocket_relocation,16.1740,-4.6661,0.0,0.0,0.0,0.0
2077,fixture_topology_shift,0.1119,-10.0282,0.0,0.0,0.0,0.0
2078,pocket_relocation,26.0063,4.3846,0.0,0.0,0.0,0.0
2079,fixture_near_wall_jam,7.5930,-6.6650,0.0,0.0,0.0,0.0
2080,combined_stress,12.0182,-7.5579,0.0,0.0,0.0,0.0
2081,contact_chain_transfer,2.6476,-4.7400,0.0,0.0,0.0,0.0
2082,contact_chain_transfer,7.1995,-10.5987,0.0,0.0,0.0,0.0
2083,combined_extreme_stress,18.0811,-0.3028,0.0,0.0,0.0,0.0
2084,distractor_contact,9.4538,-8.7706,1.0,1.0,0.0,0.0
2085,friction_mass_shift,14.4249,8.1274,0.0,0.0,0.0,0.0
2086,actuator_limit_chain,8.3063,10.7843,1.0,0.0,0.0,1.0
2087,contact_sensor_noise_burst,16.2928,-5.1636,0.0,0.0,0.0,0.0
2088,fixture_topology_shift,11.7868,7.7917,0.0,0.0,0.0,0.0
2089,contact_sensor_noise_burst,7.5503,-2.6259,0.0,0.0,0.0,0.0
2090,combined_extreme_stress,6.9015,-12.1516,0.0,0.0,0.0,0.0
2091,combined_extreme_stress,-1.2194,-10.3551,0.0,0.0,0.0,0.0
2092,fixture_topology_shift,13.2815,-4.7175,0.0,0.0,0.0,0.0
2093,contact_chain_transfer,23.1404,-3.1005,0.0,0.0,0.0,0.0
2094,fixture_near_wall_jam,5.9719,-9.6965,0.0,0.0,0.0,0.0
2095,actuator_limit_chain,7.8915,8.7240,0.0,0.0,0.0,0.0
2096,pocket_relocation,1.7045,11.0195,0.0,0.0,0.0,0.0
2097,actuator_limit_chain,-0.6637,10.3537,0.0,0.0,0.0,0.0
2098,actuator_limit_chain,12.3510,-9.5388,0.0,0.0,0.0,0.0
2099,fixture_near_wall_jam,9.4712,-1.0137,0.0,0.0,0.0,0.0
2100,contact_chain_transfer,8.7761,-11.1718,0.0,0.0,0.0,0.0
2101,distractor_contact,14.5362,-4.2917,0.0,0.0,0.0,0.0
2102,delayed_topology_transition,18.7848,-0.0828,0.0,0.0,0.0,0.0
2103,fixture_near_wall_jam,-0.0845,10.8378,0.0,0.0,0.0,0.0
2104,combined_extreme_stress,10.2311,14.2727,0.0,0.0,0.0,0.0
2105,contact_sensor_noise_burst,14.4847,4.7921,0.0,0.0,0.0,0.0
2106,combined_stress,16.8653,-1.1076,0.0,0.0,0.0,0.0
2107,combined_extreme_stress,-1.0551,9.6511,0.0,0.0,0.0,0.0
2108,fixture_topology_shift,21.5858,2.3045,0.0,0.0,0.0,0.0
2109,nominal_push_to_pocket,9.7901,-6.0031,0.0,0.0,0.0,0.0
2110,delayed_topology_transition,-0.9017,9.0702,0.0,0.0,0.0,0.0
2111,combined_extreme_stress,9.4002,9.3251,0.0,0.0,0.0,0.0
2112,contact_chain_transfer,20.5872,-8.1827,0.0,0.0,0.0,0.0
2113,distractor_contact,5.2917,-1.4072,0.0,0.0,0.0,0.0
2114,distractor_contact,2.7231,-12.3836,0.0,0.0,0.0,0.0
2115,fixture_topology_shift,9.9232,6.3803,0.0,0.0,0.0,0.0
2116,nominal_push_to_pocket,11.3454,4.4954,0.0,0.0,0.0,0.0
2117,combined_extreme_stress,6.8435,-10.3212,0.0,0.0,0.0,0.0
2118,combined_stress,19.8524,3.1714,0.0,0.0,0.0,0.0
2119,fixture_topology_shift,14.3210,7.3087,0.0,1.0,1.0,0.0
2120,combined_stress,13.3846,12.8034,0.0,0.0,0.0,0.0
2121,contact_sensor_noise_burst,12.9748,7.7945,0.0,0.0,0.0,0.0
2122,combined_stress,10.0464,-9.9142,0.0,0.0,0.0,0.0
2123,combined_stress,0.6592,8.6113,0.0,0.0,0.0,0.0
2124,contact_chain_transfer,11.2302,-12.5765,0.0,0.0,0.0,0.0
2125,combined_stress,13.8642,-7.1648,0.0,0.0,0.0,0.0
2126,distractor_contact,25.4585,-3.8063,0.0,0.0,0.0,0.0
2127,contact_sensor_noise_burst,-0.2793,12.4545,0.0,0.0,0.0,0.0
2128,friction_mass_shift,1.8579,-9.0005,0.0,0.0,0.0,0.0
2129,contact_chain_transfer,17.6251,1.6682,0.0,0.0,0.0,0.0
2130,delayed_topology_transition,8.7526,-12.5335,0.0,0.0,0.0,0.0
2131,actuator_limit_chain,4.4162,-8.6976,0.0,0.0,0.0,0.0
2132,pocket_relocation,2.1833,-1.9756,1.0,1.0,0.0,0.0
2133,distractor_contact,20.7040,0.3894,0.0,0.0,0.0,0.0
2134,actuator_limit_chain,6.4061,0.8289,0.0,0.0,0.0,0.0
2135,combined_stress,10.6764,-10.9758,0.0,0.0,0.0,0.0
2136,contact_chain_transfer,14.5358,10.6528,0.0,0.0,0.0,0.0
2137,contact_chain_transfer,9.9479,-8.2294,0.0,0.0,0.0,0.0
2138,combined_extreme_stress,0.9167,-9.1946,0.0,0.0,0.0,0.0
2139,nominal_push_to_pocket,-1.6028,11.1770,0.0,0.0,0.0,0.0
2140,nominal_push_to_pocket,-0.2370,-10.6267,0.0,1.0,1.0,0.0
2141,fixture_topology_shift,-3.5196,-5.5256,0.0,0.0,0.0,0.0
2142,actuator_limit_chain,21.8848,3.5642,0.0,1.0,1.0,0.0
2143,contact_chain_transfer,8.7934,10.1415,0.0,0.0,0.0,0.0
2144,actuator_limit_chain,16.9390,-3.0379,0.0,0.0,0.0,0.0
2145,fixture_topology_shift,23.2181,1.7541,0.0,0.0,0.0,0.0
2146,combined_stress,12.4501,-0.7909,0.0,0.0,0.0,0.0
2147,combined_extreme_stress,-1.9104,-8.1484,0.0,0.0,0.0,0.0
2148,contact_sensor_noise_burst,13.5344,4.4234,0.0,0.0,0.0,0.0
2149,delayed_topology_transition,1.5703,1.6213,0.0,0.0,0.0,0.0
2150,combined_stress,8.2920,10.0329,0.0,0.0,0.0,0.0
2151,delayed_topology_transition,4.0293,12.3860,0.0,0.0,0.0,0.0
